ITAG,cluster,symbol,gene_name
Solyc09g064350,29,NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G10300.1); similar to Cupin, RmlC-type [Medicago truncatula] (GB:ABE82642.1); contains InterPro domain Protein of unknown function DUF861, cupin_3; (InterPro:IPR008579); contains InterPro domain Cupin, RmlC-type; (InterPro:IPR011051)"
Solyc09g064360,29,NA,NA
Solyc09g064365,29,NA,NA
Solyc09g064865,29,NA,NA
Solyc09g065325,29,NA,NA
Solyc09g066050,29,NA,NA
Solyc09g066075,29,NA,NA
Solyc09g075580,29,NA,NA
Solyc09g075840,29,NA,NA
Solyc09g075910,29,NA,NA
Solyc09g075965,29,NA,NA
Solyc09g083310,29,NA,NA
Solyc09g090950,29,NA,NA
Solyc09g092480,29,NA,NA
Solyc10g007250,29,NA,NA
Solyc10g008460,29,GCL2,"lanthionine synthetase C-like family protein; similar to catalytic [Arabidopsis thaliana] (TAIR:AT1G52920.1); similar to Lanthionine synthetase C-like; Glycoside transferase, six-hairpin [Medicago truncatula] (GB:ABE84131.1); contains InterPro domain Six-hairpin glycosidase; (InterPro:IPR008928); contains InterPro domain Lanthionine synthetase C-like; (InterPro:IPR007822)"
Solyc10g008470,29,NA,"phagocytosis and cell motility protein ELMO1-related; similar to phagocytosis and cell motility protein ELMO1-related [Arabidopsis thaliana] (TAIR:AT3G03610.1); similar to B1160F02.16 [Oryza sativa (japonica cultivar-group)] (GB:CAE75985.1); similar to Os04g0101700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051992.1); contains InterPro domain Engulfment and cell motility, ELM; (InterPro:IPR006816)"
Solyc10g011920,29,ATPAL1,encodes a protein similar to phenylalanine ammonia-lyase
Solyc10g012050,29,NA,NA
Solyc10g012310,29,ATRBL11,rhomboid family protein; similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G25640.1); similar to rhomboid family protein (ISS) [Ostreococcus tauri] (GB:CAL55890.1); similar to Os05g0220600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001054947.1); contains InterPro domain Rhomboid-like protein; (InterPro:IPR002610)
Solyc10g018817,29,NA,NA
Solyc10g019110,29,SEC10,"SEC10 (EXOCYST COMPLEX COMPONENT SEC10); Identical to Exocyst complex component 5 (Exocyst complex component Sec10) (SEC10) [Arabidopsis Thaliana] (GB:Q8RVQ5;GB:Q94CK5); similar to Os12g0238100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001066469.1); similar to Exocyst complex component Sec10, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABG21938.1); similar to AMP-dependent synthetase and ligase [Medicago truncatula] (GB:ABE92636.1); contains InterPro domain Exocyst complex component Sec10; (InterPro:IPR009976)"
Solyc10g024330,29,AKR2B,"ankyrin repeat family protein; similar to AKR2 (ANKYRIN REPEAT-CONTAINING PROTEIN 2), protein binding [Arabidopsis thaliana] (TAIR:AT4G35450.1); similar to ankyrin domain protein [Nicotiana tabacum] (GB:AAN63819.1); contains InterPro domain Ankyrin; (InterPro:IPR002110)"
Solyc10g036690,29,NA,NA
Solyc10g037873,29,NA,NA
Solyc10g037915,29,NA,NA
Solyc10g038125,29,NA,NA
Solyc10g038133,29,NA,NA
Solyc10g044495,29,NA,NA
Solyc10g044513,29,NA,NA
Solyc10g045095,29,NA,NA
Solyc10g045270,29,NA,"protein kinase, putative; similar to protein kinase, putative [Arabidopsis thaliana] (TAIR:AT4G14780.1); similar to flag-tagged protein kinase domain of putative mitogen-activated protein kinase kinase kinase [synthetic construct] (GB:ABK06452.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Tyrosine protein kinase; (InterPro:IPR001245); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)"
Solyc10g045770,29,NA,NA
Solyc10g046933,29,NA,NA
Solyc10g046935,29,NA,NA
Solyc10g046937,29,NA,NA
Solyc10g047065,29,NA,NA
Solyc10g047335,29,NA,NA
Solyc10g049415,29,NA,NA
Solyc10g050055,29,NA,NA
Solyc10g050095,29,NA,NA
Solyc10g050190,29,NA,NA
Solyc10g050450,29,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G11800.1); similar to expp1 protein precursor [Solanum tuberosum] (GB:CAJ77501.1); contains domain FAMILY NOT NAMED (PTHR21454); contains domain SUBFAMILY NOT NAMED (PTHR21454:SF1)
Solyc10g050778,29,NA,NA
Solyc10g051273,29,NA,NA
Solyc10g052775,29,NA,NA
Solyc10g053910,29,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G48660.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:BAD69146.1); similar to Os02g0321800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046689.1); similar to Os05g0272900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055067.1); contains InterPro domain B-cell receptor-associated 31-like; (InterPro:IPR008417)
Solyc10g054935,29,NA,NA
Solyc10g055477,29,NA,NA
Solyc10g061883,29,NA,NA
Solyc10g062085,29,NA,NA
Solyc10g074436,29,NA,NA
Solyc10g074740,29,CML42,"calcium-binding protein, putative; similar to calcium-binding protein, putative [Arabidopsis thaliana] (TAIR:AT5G44460.1); similar to putative calmodulin-like protein [Populus x canadensis] (GB:CAG27612.1); contains InterPro domain EF-Hand type; (InterPro:IPR011992); contains InterPro domain Calcium-binding EF-hand; (InterPro:IPR002048)"
Solyc10g074827,29,NA,NA
Solyc10g077050,29,NA,"zinc finger (DHHC type) family protein; similar to zinc ion binding [Arabidopsis thaliana] (TAIR:AT5G05070.1); similar to Zinc finger, DHHC-type [Medicago truncatula] (GB:ABE79846.1); contains InterPro domain Zinc finger, DHHC-type; (InterPro:IPR001594)"
Solyc10g078350,29,NA,NA
Solyc10g080200,29,NA,"zinc finger (C2H2 type, AN1-like) family protein; Identical to Zinc finger AN1 and C2H2 domain-containing stress-associated protein 11 (AtSAP11) (SAP11) [Arabidopsis Thaliana] (GB:Q8VZ42); similar to zinc finger (C2H2 type, AN1-like) family protein [Arabidopsis thaliana] (TAIR:AT3G57480.1); similar to putative zinc finger protein [Cucumis sativus] (GB:CAI30888.1); contains InterPro domain Zinc finger, AN1-type; (InterPro:IPR000058); contains InterPro domain Zinc finger, C2H2-type; (InterPro:IPR007087)"
Solyc10g080220,29,NA,NA
Solyc10g081540,29,NA,diphthamide synthesis DPH2 family protein; similar to diphthamide synthesis DPH2 family protein [Arabidopsis thaliana] (TAIR:AT5G62030.1); similar to Os11g0265600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067661.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:AAX96318.1); contains InterPro domain Diphthamide synthesis DPH2 protein; (InterPro:IPR002728); contains InterPro domain Diphthamide biosynthesis protein 2; (InterPro:IPR010014)
Solyc11g007470,29,NA,NA
Solyc11g007570,29,NA,TENA/THI-4 family protein; Identical to Seed maturation protein PM36 homolog [Arabidopsis Thaliana] (GB:Q9ASY9;GB:Q8LBN8); similar to Seed maturation protein PM36 (GB:Q9SWB6); contains InterPro domain TENA/THI-4 protein; (InterPro:IPR004305)
Solyc11g011430,29,YCF2.2,"Identical to Protein ycf2 (ycf2-B) [Arabidopsis Thaliana] (GB:P56786); similar to hypothetical chloroplast RF2 [Vitis vinifera] (GB:YP_567121.1); similar to Hypothetical protein [Gossypium barbadense] (GB:BAF41290.1); similar to hypothetical chloroplast RF2 [Gossypium hirsutum] (GB:YP_538978.1); contains InterPro domain Chloroplast Ycf2; (InterPro:IPR008543); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)"
Solyc11g011504,29,NA,NA
Solyc11g011620,29,NA,NA
Solyc11g013083,29,NA,NA
Solyc11g013500,29,NA,NA
Solyc11g013533,29,NA,NA
Solyc11g013687,29,NA,NA
Solyc11g017010,29,ATSUC2,"Encodes for a high-affinity  transporter essential for phloem loading and long-distance transport. A major sucrose transporter, AtSUC2 can also transport a wide range of physiological and synthetic glucose conjugates with both &#945;- or &#946;-linkage."
Solyc11g017035,29,NA,NA
Solyc11g017270,29,NA,"leucine-rich repeat family protein / protein kinase family protein; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT2G41820.1); similar to Os07g0207100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059157.1); similar to Os12g0182300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001066320.1); similar to putative LRR receptor-like kinase 2 [Oryza sativa (japonica cultivar-group)] (GB:BAC83241.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Leucine-rich repeat, typical subtype; (InterPro:IPR003591); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)"
Solyc11g017280,29,NA,NA
Solyc11g017290,29,NA,pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT2G22410.1); similar to hypothetical protein [Cleome spinosa] (GB:ABD96949.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)
Solyc11g017377,29,NA,NA
Solyc11g017380,29,NA,similar to permease-related [Arabidopsis thaliana] (TAIR:AT1G34470.1); similar to Os01g0882300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045007.1); similar to Non-imprinted in Prader-Willi/Angelman syndrome re (GB:ABA91886.2); similar to Os05g0424800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055595.1); contains InterPro domain Protein of unknown function DUF803; (InterPro:IPR008521)
Solyc11g017435,29,NA,NA
Solyc11g017472,29,NA,NA
Solyc11g018777,29,NA,NA
Solyc11g018857,29,NA,NA
Solyc11g019890,29,NA,NA
Solyc11g019895,29,NA,NA
Solyc11g020305,29,NA,NA
Solyc11g021365,29,NA,NA
Solyc11g027887,29,NA,NA
Solyc11g027981,29,NA,NA
Solyc11g027988,29,NA,NA
Solyc11g030783,29,NA,NA
Solyc11g032070,29,NA,NA
Solyc11g039865,29,NA,NA
Solyc11g040228,29,NA,NA
Solyc11g042505,29,NA,NA
Solyc11g042925,29,NA,NA
Solyc11g043010,29,NA,NA
Solyc11g043025,29,NA,NA
Solyc11g044335,29,NA,NA
Solyc11g044455,29,NA,NA
Solyc11g044565,29,NA,NA
Solyc11g050997,29,NA,NA
Solyc11g056620,29,NA,NA
Solyc11g056637,29,NA,NA
Solyc11g061776,29,NA,NA
Solyc11g061814,29,NA,NA
Solyc11g065010,29,NA,NA
Solyc11g065045,29,NA,NA
Solyc11g065060,29,NA,NA
Solyc11g065130,29,NA,NA
Solyc11g065197,29,NA,NA
Solyc11g065230,29,NA,NA
Solyc11g065250,29,NA,NA
Solyc11g065280,29,NA,NA
Solyc11g065323,29,NA,NA
Solyc11g065557,29,NA,NA
Solyc11g065640,29,NA,NA
Solyc11g065720,29,ATMRP14,member of MRP subfamily
Solyc11g065770,29,NA,NA
Solyc11g065840,29,NA,NA
Solyc11g065940,29,NA,NA
Solyc11g066007,29,NA,NA
Solyc11g067163,29,NA,NA
Solyc11g067167,29,NA,NA
Solyc11g069750,29,ATNRT2.4,member of High affinity nitrate transporter family
Solyc11g070090,29,NA,NA
Solyc12g005890,29,NA,NA
Solyc12g006510,29,NA,"beta-amyrin synthase, putative; similar to LUP1 (LUPEOL SYNTHASE 1), lupeol synthase [Arabidopsis thaliana] (TAIR:AT1G78970.1); similar to ATLUP2 (Arabidopsis thaliana lupeol synthase 2), lupeol synthase [Arabidopsis thaliana] (TAIR:AT1G78960.1); similar to beta-amyrin synthase, putative [Arabidopsis thaliana] (TAIR:AT1G78955.1); similar to beta-amyrin synthase [Medicago truncatula] (GB:CAD23247.1); similar to beta-amyrin synthase [Betula platyphylla] (GB:BAB83088.1); similar to beta-amyrin synthase [Medicago truncatula] (GB:AAO33578.1); contains InterPro domain Prenyltransferase/squalene oxidase; (InterPro:IPR001330); contains InterPro domain Terpene synthase; (InterPro:IPR002365); contains InterPro domain Terpenoid cylases/protein prenyltransferase alpha-alpha toroid; (InterPro:IPR008930)"
Solyc12g006630,29,NA,NA
Solyc12g009300,29,ATSUS4,Encodes a protein with sucrose synthase activity (SUS4).
Solyc12g009610,29,NA,similar to Os02g0709800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047892.1); similar to RabGAP/TBC domain-containing protein [Dictyostelium discoideum AX4] (GB:XP_636536.1)
Solyc12g009700,29,ATSYTE,"C2 domain-containing protein; similar to C2 domain-containing protein [Arabidopsis thaliana] (TAIR:AT5G11100.1); similar to putative C2 domain-containing protein [Oryza sativa (japonica cultivar-group)] (GB:BAD30714.1); similar to C2 [Medicago truncatula] (GB:ABE86343.1); similar to C2 [Medicago truncatula] (GB:ABE81789.1); contains InterPro domain C2; (InterPro:IPR000008); contains InterPro domain C2 calcium/lipid-binding region, CaLB; (InterPro:IPR008973)"
Solyc12g014413,29,NA,NA
Solyc12g014595,29,NA,NA
Solyc12g017510,29,ATRAP,similar to Os03g0425000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050400.1); similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:AAP20833.1); contains InterPro domain RAP domain; (InterPro:IPR013584)
Solyc12g017555,29,NA,NA
Solyc12g017845,29,NA,NA
Solyc12g017955,29,NA,NA
Solyc12g019623,29,NA,NA
Solyc12g019627,29,NA,NA
Solyc12g019758,29,NA,NA
Solyc12g027580,29,NA,exportin-related; similar to Os10g0477000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064853.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:AAK13158.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989)
Solyc12g027765,29,NA,NA
Solyc12g027770,29,NA,similar to rhodanese-like domain-containing protein [Arabidopsis thaliana] (TAIR:AT2G40760.1); similar to Os03g0861700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051982.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:AAP44745.1); contains InterPro domain Rhodanese-like; (InterPro:IPR001763)
Solyc12g032937,29,NA,NA
Solyc12g035313,29,NA,NA
Solyc12g035425,29,NA,NA
Solyc12g035460,29,NA,NA
Solyc12g035521,29,NA,NA
Solyc12g035524,29,NA,NA
Solyc12g035822,29,NA,NA
Solyc12g036165,29,NA,NA
Solyc12g036265,29,NA,NA
Solyc12g038220,29,ZIFL1,"ZIFL1 (ZINC INDUCED FACILITATOR-LIKE 1); tetracycline:hydrogen antiporter/ transporter; similar to ZIF1 (ZINC INDUCED FACILITATOR 1), carbohydrate transporter/ sugar porter [Arabidopsis thaliana] (TAIR:AT5G13740.1); similar to transporter, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABG22349.1); contains InterPro domain Major facilitator superfamily; (InterPro:IPR007114); contains InterPro domain Tetracycline resistance protein; (InterPro:IPR001958); contains InterPro domain Major facilitator superfamily MFS_1; (InterPro:IPR011701)"
Solyc12g038255,29,NA,NA
Solyc12g038455,29,NA,NA
Solyc12g038510,29,AGL3,"This gene belongs to the family of SEP genes. It is involved in the development of sepals, petals, stamens and carpels. Additionally, it plays a central role in the determination of flower meristem and organ identity."
Solyc12g038515,29,NA,NA
Solyc12g038950,29,NA,NA
Solyc12g040285,29,NA,NA
Solyc12g040816,29,NA,NA
Solyc12g040818,29,NA,NA
Solyc12g042018,29,NA,NA
Solyc12g042215,29,NA,NA
Solyc12g042230,29,ATPB,chloroplast-encoded gene for beta subunit of ATP synthase
Solyc12g042290,29,ATPTR2,Encodes a peptide transport gene that mediates the transport of di- and tripeptides.
Solyc12g042605,29,NA,NA
Solyc12g042860,29,NA,NA
Solyc12g043150,29,NA,NA
Solyc12g044580,29,NA,NA
Solyc12g044653,29,NA,NA
Solyc12g049390,29,NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G01070.1); similar to Os11g0546100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001068063.1); similar to Os09g0439700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063277.1); similar to Lung seven transmembrane receptor family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF95807.1); contains InterPro domain Lung seven transmembrane receptor; (InterPro:IPR009637)"
Solyc12g049400,29,NA,NA
Solyc12g049443,29,NA,NA
Solyc12g049470,29,NA,NA
Solyc12g049480,29,NA,NA
Solyc12g049550,29,GLIP5,Contains lipase signature motif and GDSL domain.
Solyc12g049613,29,NA,NA
Solyc12g049665,29,NA,NA
Solyc12g062675,29,NA,NA
Solyc12g070080,29,NA,NA
Solyc12g070270,29,ATTAP1,member of TAP subfamily
Solyc12g088090,29,NA,NA
Solyc12g088110,29,ATOPT2,oligopeptide transporter
Solyc12g088120,29,NA,NA
Solyc12g088130,29,NA,NA
Solyc12g088140,29,NA,NA
Solyc12g088160,29,PCK1,"ATP binding / phosphoenolpyruvate carboxykinase (ATP); Identical to Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49) (PEP carboxykinase) (Phosphoenolpyruvate carboxylase) (PEPCK) [Arabidopsis Thaliana] (GB:Q9T074); similar to phosphoenolpyruvate carboxykinase (ATP), putative / PEP carboxykinase, putative / PEPCK, putative [Arabidopsis thaliana] (TAIR:AT5G65690.1); similar to phosphoenolpyruvate carboxykinase [Flaveria trinervia] (GB:BAB43908.1); similar to phosphoenolpyruvate carboxykinase [Flaveria pringlei] (GB:BAB43909.1); similar to phosphoenolpyruvate carboxykinase [Flaveria trinervia] (GB:BAB43907.1); contains InterPro domain Phosphoenolpyruvate carboxykinase (ATP); (InterPro:IPR001272); contains InterPro domain Phosphoenolpyruvate carboxykinase, N-terminal; (InterPro:IPR008210)"
Solyc12g088240,29,ATCSLC12,encodes a gene similar to cellulose synthase
Solyc12g088540,29,NA,NA
Solyc12g088950,29,NA,NA
Solyc12g098757,29,NA,NA
Solyc12g098790,29,NA,NA
Solyc12g100230,29,FAD2,"Major enzyme responsible for the synthesis of 18:2 fatty acids in the endoplasmic reticulum. Contains His-rich motifs, which contribute to the interaction with the electron donor cytochrome b5."
Solyc12g100250,29,FAD2,"Major enzyme responsible for the synthesis of 18:2 fatty acids in the endoplasmic reticulum. Contains His-rich motifs, which contribute to the interaction with the electron donor cytochrome b5."
Solyc12g100340,29,NA,NA
Solyc12g100350,29,NA,NA
Solyc12g100353,29,NA,NA
Solyc00g005040,30,KAT1,potassium channel protein (KAT1)
Solyc01g008497,30,NA,NA
Solyc01g008540,30,NA,"similar to Eucalyptus gunnii alcohol dehydrogenase of unknown physiological function (GI:1143445), apple tree, PIR:T16995; NOT a cinnamyl-alcohol dehydrogenase"
Solyc01g008570,30,NA,NA
Solyc01g008973,30,NA,NA
Solyc01g010600,30,NA,NA
Solyc01g105910,30,NA,NA
Solyc01g105930,30,NA,NA
Solyc01g106105,30,NA,NA
Solyc01g106130,30,NA,NA
Solyc01g106140,30,NA,NA
Solyc01g106150,30,NA,NA
Solyc01g106160,30,NA,NA
Solyc01g106170,30,NA,NA
Solyc01g107710,30,NA,NA
Solyc02g014840,30,NA,NA
Solyc02g032360,30,NA,NA
Solyc02g050180,30,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G48840.1); similar to Os04g0677400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001054264.1); similar to Os02g0637800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047529.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:BAD25093.1); contains InterPro domain Longin-like; (InterPro:IPR011012); contains InterPro domain Protein of unknown function DUF639; (InterPro:IPR006927)
Solyc02g064802,30,NA,NA
Solyc02g079360,30,NA,NA
Solyc02g093270,30,CCoAOMT1,"caffeoyl-CoA 3-O-methyltransferase, putative; Identical to Probable caffeoyl-CoA O-methyltransferase At4g34050 (EC 2.1.1.104) (Trans-caffeoyl-CoA 3-O-methyltransferase) (CCoAMT) (CCoAOMT) [Arabidopsis Thaliana] (GB:O49499;GB:Q8L989); similar to caffeoyl-CoA 3-O-methyltransferase, putative [Arabidopsis thaliana] (TAIR:AT4G26220.1); similar to putative caffeoyl-CoA O-methyltransferase protein [Isatis tinctoria] (GB:AAZ95245.1); contains InterPro domain O-methyltransferase, family 3; (InterPro:IPR002935)"
Solyc03g006480,30,NA,NA
Solyc03g006530,30,NA,NA
Solyc03g006610,30,NA,NA
Solyc03g078405,30,NA,NA
Solyc03g119470,30,NA,NA
Solyc03g124020,30,NA,NA
Solyc04g007600,30,NA,"protein binding / zinc ion binding; similar to zinc finger (C3HC4-type RING finger) family protein [Arabidopsis thaliana] (TAIR:AT5G38070.1); similar to Os01g0121200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001041874.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:BAD52455.1); contains InterPro domain RINGv; (InterPro:IPR011016); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)"
Solyc04g014857,30,NA,NA
Solyc04g016460,30,NA,NA
Solyc04g016470,30,BG2,"beta 1,3-glucanase"
Solyc04g050790,30,NA,NA
Solyc04g064640,30,NA,nodulin MtN3 family protein; similar to nodulin MtN3 family protein [Arabidopsis thaliana] (TAIR:AT4G10850.1); similar to Os05g0426000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055599.1); similar to senescence-associated protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAB92465.1); similar to Os01g0881300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044998.1); contains InterPro domain MtN3 and saliva related transmembrane protein; (InterPro:IPR004316)
Solyc04g064650,30,NA,NA
Solyc04g082755,30,NA,NA
Solyc05g006840,30,NA,NA
Solyc05g043390,30,NA,NA
Solyc05g047430,30,NA,NA
Solyc05g047440,30,YCF1.2,Identical to Putative membrane protein ycf1 (ycf1-B) [Arabidopsis Thaliana] (GB:P56785); similar to hypothetical chloroplast RF1 [Gossypium hirsutum] (GB:YP_538982.1); similar to Hypothetical protein [Gossypium barbadense] (GB:BAF41305.1); similar to hypothetical chloroplast RF1 [Eucalyptus globulus subsp. globulus] (GB:YP_636357.1); contains InterPro domain Ycf1; (InterPro:IPR008896)
Solyc05g047480,30,NA,"SOUL heme-binding family protein; similar to SOUL heme-binding family protein [Arabidopsis thaliana] (TAIR:AT5G20140.1); similar to SOUL heme-binding protein; Bacterial regulatory factor, effector [Medicago truncatula] (GB:ABE77860.1); contains InterPro domain SOUL heme-binding protein; (InterPro:IPR006917)"
Solyc05g047495,30,NA,NA
Solyc05g047510,30,NA,NA
Solyc05g054770,30,NA,NA
Solyc05g056520,30,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G32160.2); similar to Os05g0511300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056014.1); similar to hypothetical protein LOC503765 [Danio rerio] (GB:NP_001013361.1); contains InterPro domain N2227-like; (InterPro:IPR012901)
Solyc06g009390,30,NA,"protein phosphatase 2C, putative / PP2C, putative; similar to protein phosphatase type 2C [Arabidopsis thaliana] (TAIR:AT1G48040.1); similar to Protein phosphatase 2C [Medicago truncatula] (GB:ABE82399.1); contains InterPro domain Protein phosphatase 2C-like; (InterPro:IPR001932)"
Solyc06g061200,30,NA,NA
Solyc06g065690,30,NA,"serine/threonine protein phosphatase 2A (PP2A) regulatory subunit B', putative; Identical to Serine/threonine protein phosphatase 2A 57 kDa regulatory subunit B' iota isoform (PP2A, B' subunit, iota isoform) (AtB' iota) (B'IOTA) [Arabidopsis Thaliana] (GB:Q93YV6); similar to serine/threonine protein phosphatase 2A (PP2A) regulatory subunit B' (B'gamma) [Arabidopsis thaliana] (TAIR:AT4G15415.1); similar to protein phosphatase 2A B'kappa subunit [Oryza sativa (japonica cultivar-group)] (GB:CAC85920.1); contains InterPro domain Protein phosphatase 2A, regulatory B subunit, B56; (InterPro:IPR002554)"
Solyc06g065900,30,NA,serine-rich protein-related; similar to serine-rich protein-related [Arabidopsis thaliana] (TAIR:AT5G25280.2); similar to unknown [Solanum tuberosum] (GB:ABA40431.1)
Solyc07g008495,30,NA,NA
Solyc07g014595,30,NA,NA
Solyc07g014670,30,NA,NA
Solyc07g026705,30,NA,NA
Solyc07g062720,30,NA,NA
Solyc08g006490,30,NA,NA
Solyc08g007740,30,NA,NA
Solyc08g008010,30,ATSR,"Serine racemase, which is a bifunctional PLP-dependent enzyme catalyzing racemization  of serine and dehydration of serine to pyruvate in the same way as mammalian serine racemases. similar to mammalian serine racemases."
Solyc08g013880,30,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G61900.1); similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABB47928.2)
Solyc08g061497,30,NA,NA
Solyc08g061830,30,NA,NA
Solyc08g068380,30,NA,NA
Solyc08g068500,30,NA,NA
Solyc08g068545,30,NA,NA
Solyc08g068760,30,NA,NA
Solyc08g068925,30,NA,NA
Solyc08g068940,30,NA,NA
Solyc08g069020,30,NA,NA
Solyc09g011700,30,NA,NA
Solyc10g008700,30,NA,NA
Solyc10g008710,30,NA,NA
Solyc10g008720,30,NA,NA
Solyc10g011650,30,FIN219,An auxin-induced gene encoding a cytoplasmic localized phytochrome A signaling component protein similar to the GH3 family of proteins Loss of function mutants are defective in a variety of responses to jasmonic acid.
Solyc10g055550,30,bZIP23,"DNA binding / transcription factor; similar to bZIP transcription factor family protein [Arabidopsis thaliana] (TAIR:AT4G35040.1); similar to bZIP transcription factor bZIP122 [Glycine max] (GB:ABI34664.1); contains InterPro domain Eukaryotic transcription factor, DNA-binding; (InterPro:IPR008917); contains InterPro domain Basic leucine zipper; (InterPro:IPR011700); contains InterPro domain Basic-leucine zipper (bZIP) transcription factor; (InterPro:IPR004827)"
Solyc10g055580,30,ASK2,Similar to SKP1 in yeast and humans which are involved in mitotic cell cycle control and ubiquitin mediated proteolysis.
Solyc10g079750,30,BOP2,"Encodes a cytoplasmic and nuclear-localized NPR1 like protein with BTB/POZ domain and ankyrin repeats. Interacts with BOP1 and appears to be genetically redundant with BOP1.bop1/bop2 double mutants have longer leaves, often with leaflets on the petiole, and asymmetric flowers with extra organs."
Solyc11g006890,30,NA,NA
Solyc11g017220,30,SKIP,chromatin protein family; similar to WD-40 repeat family protein [Arabidopsis thaliana] (TAIR:AT5G67320.1); similar to RNA recognition motif (RRM)-containing protein [Arabidopsis thaliana] (TAIR:AT2G16940.1); similar to Os02g0759800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048184.1); similar to GAMYB-binding protein [Hordeum vulgare subsp. vulgare] (GB:AAO25542.1); similar to GAMYB-binding protein [Glycine max] (GB:AAZ38969.1); contains InterPro domain SKIP/SNW; (InterPro:IPR004015)
Solyc11g045160,30,NA,NA
Solyc11g064930,30,NA,NA
Solyc12g010600,30,EMB1989,encodes the largest subunit of RNA polymerase II complex (aka RNA polymerase B).
Solyc12g010660,30,NA,NA
Solyc12g010700,30,NA,NA
Solyc12g011200,30,NA,NA
Solyc12g013530,30,NA,NA
Solyc12g013830,30,NA,NA
Solyc12g013860,30,NA,NA
Solyc12g013865,30,NA,NA
Solyc12g017860,30,HEN2,"encodes a putative DExH-box RNA helicase that acts redundantly with HEN1, HUA1, and HUA2 in the specification of floral organ identity in the third whorl."
Solyc12g087810,30,NA,NA
Solyc12g089297,30,NA,NA
